"","y.cashflow1","y.cashflow2","y.cashflow3","y.cashflow4","y.cashflow5","y.cashflow6","y.cashflow7","y.cashflow8","y.cashflow9","y.cashflow10","y.cashflow11","y.cashflow12","y.cashflow13","y.cashflow14","y.cashflow15","y.cashflow16","y.cashflow17","y.cashflow18","y.cashflow19","y.cashflow20","y.cashflow21","y.cashflow22","y.cashflow23","y.cashflow24","y.cashflow25","y.NPV_decision","y.NPV_rubber","y.NPV_AF","x.n_years","x.discount_rate","x.Var_Cv","x.establishment_cost_mono","x.establishment_cost_AF","x.rubber_main_cost","x.pepper_main_cost","x.max_pepper_yield","x.max_rubber_yield","x.rubber_price","x.pepper_price","x.mono_nutrient","x.AF_nutrient","x.fertilizer_price","x.cost_water","x.water_competition_probability","x.yield_if_competition","x.mean_AF_water","x.competition_AF_water","x.knowledge_gap_probability"
"35",17965307.7960017,16312095.3576086,17310256.7483564,21128880.194868,13762366.5449368,21280644.9345744,16748366.8926562,18787348.0628801,17090108.6876878,21836635.2112745,25856761.4048476,18513792.3299397,21582173.2388529,17915417.48066,28207115.5099845,21972893.4676772,20551473.720117,19041717.8457935,30783184.4174718,24218565.1185782,20995346.9186146,21585699.3923216,22654460.283951,23439611.962393,17673115.650641,17750697.5309226,176347308.843022,194098006.373944,25,10,7.89571830488653,88675.1404555878,128476.451909537,524030.373403884,90124.3226542073,29.1835270052811,45.0068492490604,466439.754817519,744908.008025344,6.83444839977852,5.92166424976712,11042.5611560982,8027.51406463174,0.21916765291131,0.394782748956437,1720.04018993445,2182.09769392022,0.260194729053567
"36",36996564.1116022,34289403.8182267,39065113.9805909,27532900.5394555,43148545.1733806,34208960.6526192,44701665.2561004,40940688.6786548,45094261.1351347,42482339.8851066,49055201.9316069,44676455.562911,44494584.0790047,52981987.2448998,48920372.8273107,45682970.6065936,53187784.0015882,51244083.4752008,41997383.7538638,41507365.9228598,47675953.0647343,52542015.3736707,45206225.0626273,49401584.4180879,49992042.1303743,194647152.040708,216801386.424379,411448538.465087,25,10,8.98663587929338,95675.7668368629,126228.839388804,538809.037396792,84672.9323331893,39.4686928008923,50.1163777568463,537002.443760605,843910.399186016,4.67322544300881,7.71712819259889,11512.4410147419,3281.78504437983,0.269358175260996,0.406945385752146,1025.52367805542,2683.43805585998,0.272220662363324
"37",844313.970281124,3355116.10835689,4381964.12279032,4022293.5435141,14738753.6600582,6883187.05239179,4159330.64279119,6138779.53106493,8530522.70272854,8975056.13381166,9560914.30801574,7277422.86945905,4387396.66462655,7111665.5934783,10739172.5109102,8650591.38652638,11360708.5163624,12839505.284693,8444265.12634123,9338487.89850407,12845331.9494105,10807050.9059366,3445024.42031825,10873873.832535,3722332.77173603,-45556090.5419149,111755723.482223,66199632.9403083,25,10,10.0338193651176,88659.0350536046,90574.675599608,504870.74869554,98306.5910181441,30.7904516778105,48.2010772120334,428820.539610229,853021.778174781,2.95018280028092,10.995767300764,11746.0571728205,6478.81215780416,0.217135551765494,0.385150995032502,2786.1165906767,1616.00800170608,0.154946915099198
"38",20468478.7394769,23112584.082133,21455916.2265163,28655766.7049657,22252921.8959073,29016242.1513259,29179419.3278481,28374083.3215003,31074660.1326957,29112540.9377401,27899920.7507027,31151419.0804029,26929231.8834899,30568536.1794848,33931100.3752969,33290873.0760674,27085669.8427229,33442272.753763,35419890.4381131,34942502.8931314,36660246.4414061,38858642.486155,30955237.7308871,32544390.4652457,33862792.8248153,64488735.9413856,209528454.02339,274017189.964776,25,10,7.63369359056237,82498.1991547085,108239.930282999,494092.432590144,91857.06671103,28.0062534887953,42.1264040320395,601753.311325384,740394.712435867,4.62171635437255,6.31511370134275,11043.7263507865,6254.17970818666,0.263022591152291,0.371893788018684,2220.6357084864,1749.48530315219,0.25414115324974
"39",28147014.7567877,31922956.8439989,26497682.2736124,26623611.7201865,30742854.4979949,30943979.9570827,33250513.172497,38493776.5308204,33227474.4961077,34192941.9432945,39559826.0622106,36733546.4489373,33368029.363034,43188281.3027698,38860872.1044308,35569695.062837,40046177.5691085,41819489.8106493,38592220.9666024,37819076.2945138,38734208.630189,43278496.478645,41528867.8029951,40942265.0973028,39996690.9904156,123893260.675758,209384130.413382,333277391.08914,25,10,6.67251837760623,89534.2981591954,103761.668488649,508562.92477297,97309.651416002,34.9747900205257,44.5134234099829,576995.630220937,881725.172368041,3.83705051844463,8.26755259206502,10722.1038673986,4856.16035420379,0.109401901977162,0.37349525546356,2254.88655212664,2764.71274334895,0.291200770742249
"40",27239308.9921254,22349354.8154241,29133801.4632233,27114828.1183304,26738035.8749341,33971773.806262,27706416.0506973,30556011.3460042,36262876.6337247,38684751.7727786,40403505.1261356,32280975.9380088,36848290.9812809,39048855.5596682,39329263.0697013,36080009.6601045,43158001.7898162,38445932.9168614,39383794.1784409,40008707.742238,39533566.0880084,42259646.1434724,43846524.8785866,39968598.0555053,42714810.5281187,51129257.3580898,270210988.052452,321340245.410541,25,10,6.65027333832482,101730.250333313,90118.4261230045,552217.116955044,92644.4216174735,38.9310457338329,49.2864603056954,657297.818252926,764042.439433173,3.37872026285878,8.45321793337254,11915.5124341861,13030.3559703759,0.0976666663048195,0.378867575806556,2096.69480428131,1424.19197491859,0.331689583484172
"41",29015753.5789273,30453252.9646153,28400411.1698202,29120894.7058052,33133440.577456,33098398.8415895,34543956.8047546,38471589.4458286,34736690.3541333,42219325.3602964,35357011.3081346,39654655.2624064,44009086.6494345,43461341.9111137,45211451.4373224,42202301.658965,39953538.4175171,41534127.6088484,41875252.3727678,37548983.6482617,41396370.3353334,43938591.3876295,38785856.1788985,46413948.3399707,41872406.1596907,171007718.550927,180600727.300956,351608445.851882,25,10,6.88088064893529,77301.2961121556,127404.833197757,518372.684968267,93376.3722902084,31.9060467771654,43.4191318599275,536132.842332075,748344.094387344,3.24068744828563,8.04106527856115,11536.8943547096,1274.16136342638,0.168113804626602,0.384945521751563,189.438448185689,2038.63260811314,0.352946581792206
"42",14957262.857789,20095323.394527,17978838.5713515,14090209.1244884,13912425.7431937,13441637.3865439,20061403.1001884,19538713.4106458,23057111.9299744,22424069.0674388,20005302.8609809,22661989.6016567,25920828.560991,16173117.3297422,20959135.9057572,17120865.0545238,26155912.9987377,24975535.1525504,22925660.4223083,23176134.3887944,21670844.6460694,21099328.762338,19180682.0172452,28246405.4254264,18393928.758701,-29605076.3950374,217955613.515234,188350537.120197,25,10,6.75744849968987,86041.9905412407,147458.037873672,516171.823833215,92051.6937500443,28.2353201529808,46.82586101216,540123.967974816,829621.588605327,5.08759155989214,8.66970567657947,11762.9626745137,7033.99915364785,0.186026582770456,0.365437088309884,1758.53725739903,3396.55356467441,0.214287096808704
"43",25926848.6225483,26751602.4524479,29131912.8519193,28143153.9352579,30837890.1754121,33101182.3615823,34478929.3808401,32260483.8073323,35621463.2940261,35346607.5443311,32991975.8569738,33920293.8165897,31964413.3599495,37251520.9273858,34574265.8368909,35301969.3019729,32864190.8408562,36630011.3899895,42309796.5115785,36727249.8349234,37794883.5783196,36348661.5745176,39439736.7254472,40515139.1814521,41486501.408245,126202700.7374,193770425.789578,319973126.526978,25,10,5.54235280636481,80606.6358828534,94315.2309532907,475641.694784931,80042.3703476425,34.7239094693343,45.5539948192103,513565.34323404,840942.762580549,5.48265841729768,10.7251266732709,11007.3321802844,5873.71909294383,0.226683714399332,0.333412172230009,2184.987260636,2081.39475351348,0.299970622248256
"44",39466346.9624133,33406682.6827631,42616661.8527641,44696836.7018112,42459965.5053811,41084175.9413562,44070750.7591377,41893264.0574411,44691179.4912885,47572539.2671574,49162277.8058353,50219119.8204315,51868705.7089599,39464562.6009845,46748364.793422,51286774.4797806,54816886.1322247,46945192.9513898,47129116.5690413,50577378.6548056,50726010.3265552,46060224.5005574,48358315.1794822,56014461.7474531,50787657.4048444,174963268.984973,263766943.380032,438730212.365005,25,10,8.59090987967165,97612.3581944859,111429.079893644,477037.235834725,99807.8229598139,28.1652407672396,39.5916884795688,771610.902754425,856076.637307087,1.53609171010909,8.66848550397551,11631.919206085,3670.23704504226,0.269804170135809,0.430004451725661,1424.89527455945,1154.85719924741,0.17350552142451
"45",23516151.6550179,29073568.1845299,22981521.4300148,24676135.3877884,30455030.696302,31021156.5871575,26928823.3280584,31182795.6213866,31251831.4289587,34150461.1461148,32923132.8103163,34294065.2732228,33783236.90723,37444291.5970507,38746087.9187129,34942679.4501404,34280844.5595084,37075471.2220319,34051980.9988634,35604713.7001863,39607112.3531397,34000847.935188,35379262.2997986,38012113.0335351,35016792.9444742,49601948.8695029,252466901.681154,302068850.550657,25,10,5.97386498433066,94165.2766418188,114498.015303927,471040.286696875,82228.5935350056,29.0082872065335,45.9592785019652,666135.780182806,757909.659098884,3.88737026821142,7.91589274479906,10961.9273579579,7032.99130709784,0.176211492777851,0.284947836086268,1688.80445739039,2046.75544981001,0.289296207318241
"46",23063118.4664973,23984886.3258707,25274548.5459213,25447477.9266432,28001265.0518274,28080545.6781483,27583609.0026511,29010059.8757181,28496392.7884116,29509871.572778,31666362.6601519,35175031.639916,33456973.7925797,34946725.0561775,31157992.8469853,37267758.4894791,35298287.6143801,31891077.4914291,31218313.1026454,35460256.0489723,36481869.4652271,34055359.882217,36888282.6443274,38510869.4660289,37177736.3502846,76167369.3032376,212017243.48421,288184612.787447,25,10,5.51903879594056,96001.6527172222,108335.506958594,530935.685262931,95143.7818847492,34.1244336736088,42.5555937047194,616288.11028485,703185.309795666,3.67263461897002,7.07137647941845,11004.3498825599,7573.90153136152,0.162143573210451,0.452102115685617,1917.77503007309,1597.46797649412,0.297707037576508
"47",17377648.7997746,25472863.9147551,24430440.1865964,24888681.1355062,24392167.6722133,20701456.5159774,29779385.5315952,27051061.2926151,24509581.6852015,27414909.7452887,32985680.4294395,31785952.876559,29890778.8924136,33406958.4876901,34886420.7891902,29755486.9046784,32008955.0464053,35743313.9339916,32266836.1863131,35843095.7142618,33553694.25362,34605771.1600949,39185446.5392815,37803220.510238,38119895.8081908,9861878.72355694,260468809.218391,270330687.941948,25,10,5.44365983496571,79935.3549537097,125669.007468795,524087.689592594,92362.1557279852,30.1162154365183,50.6948240047287,637939.128004902,864829.597831495,4.63862654354389,8.34568089369069,11077.2217696194,8132.93227285791,0.152763723584883,0.490743383840454,2081.98859265604,2512.33625933765,0.333228716044673
"48",27500533.9859121,27437521.0024732,27363744.8377645,33471705.7254632,29170647.8504855,35796934.9252852,33340663.5219787,34829799.9351375,33494827.3893213,30889979.1614933,30865299.8902474,32849766.921187,36962748.4605181,34381721.3975877,35456138.7471606,34834897.7008326,29756227.5308875,29180935.4168753,37321914.9921908,36422257.1203813,32952810.6651877,37746629.8308037,35168616.7819538,33132599.5221837,35834048.7069943,104615478.678279,212561557.148976,317177035.827255,25,10,8.21810968688498,85031.26497187,105912.281770672,550041.405508945,78743.1724232776,27.8074444543531,43.7492905925061,540252.37712125,757138.138806404,3.93969911293088,8.7347706660098,11717.9536887918,5481.85299829732,0.274621935227377,0.449827362497977,2119.57717543796,1546.1337253428,0.173111092489875
"49",6765743.95215622,9420633.2539506,8285927.43842609,110517.269184276,6697995.293919,23479455.3169136,9012572.82802016,11705891.9834982,9762301.61369883,11805171.8664346,11709906.9471771,13179213.2586994,17880458.3056654,13491194.5722724,17028446.3592287,19089208.1679937,12166150.2300044,14048005.6650472,15883129.6881023,13827549.2519683,14749829.736878,13477872.9677776,14000087.9822331,16791440.228886,24636314.1777116,-140119639.144348,250637020.898526,110517381.754178,25,10,6.30548501443511,88623.01897287,125052.673785037,507959.372173478,94376.6402089809,29.13858400343,44.9888752590708,669995.201458765,850170.922831145,3.53150420544731,8.73459902004717,10966.4859653837,9595.46627111032,0.231944523348509,0.389368407169967,2185.30408812337,3740.07498469794,0.271896154867215
"50",10403198.5061245,12778777.2082681,15721939.024521,8359748.7609304,17899694.3554966,17611460.7510635,22961016.362169,24168935.6220823,19421203.5793219,22837223.5521299,20417066.3565397,23126937.1750646,19967986.2132808,23880820.4681148,19532116.9359296,20222537.5848808,16899992.1975042,24266859.1416884,24949237.5846446,27672827.9378022,18265449.0822853,25375435.5411736,21675790.7998264,22946845.8842645,23083733.5363871,2472602.89490903,176537623.961298,179010226.856207,25,10,9.06495588064841,99053.8276042736,128511.087545089,551208.138702471,88838.433644169,29.2013561377353,38.4636798272311,577157.195185074,761497.151773368,3.90947761995235,6.32749373603079,11527.2876609933,8186.74456331832,0.305879697778448,0.369687297228621,913.594094312119,2428.3622975873,0.285697183792703
"51",28365415.6081379,26248464.6593264,29791901.8794469,27883342.9220574,29734488.6911097,30925048.7971611,30343510.5479013,35814438.1490609,26323961.0408335,30822561.0934838,34018343.7219753,35507085.3981645,28489649.1425577,34469692.2536828,38618587.2234063,34701790.6173918,36353101.525916,36446028.149064,36727306.4100607,41312873.3205841,38074039.4447867,41241170.9385345,39387503.9135296,39640647.4011528,37865517.0711837,99592556.5483051,214500313.227002,314092869.775307,25,10,8.17318514734767,71146.5724751961,104438.847544778,539037.822400707,83880.8893347621,31.5800729422956,50.9136318236662,527517.603214265,707631.184305655,3.14008744664738,8.36680767119962,11257.1944233041,3174.75621725831,0.135476050798652,0.462975886424132,1868.2248878274,2733.6891172242,0.322275995716196
"52",11092604.3734913,14300493.4227547,15233466.0525742,14638285.792181,17906024.6513192,20919020.7534809,18137110.3141722,14602945.7210952,18050452.8265096,21614056.7866559,19805160.3251166,21372603.2295373,20971390.9501982,21367162.6646874,18294362.9360222,20151534.1858423,20431046.243606,19402894.5136279,18929861.341515,18627277.8694814,22926958.531864,21328055.1435401,22547731.4665602,23348991.3320279,16926567.9885192,58576744.690984,115402993.208411,173979737.899395,25,10,6.87704574022595,89196.1812286194,120269.593640941,490385.85507938,91503.3627799092,34.2431921930038,43.8347917579667,465026.178843282,881263.999365321,2.24798545879028,9.48795824656291,11377.9397409169,5577.35391690676,0.285595951409284,0.321161389244703,2097.95693668124,2795.47603647564,0.231332086022267
"53",5923186.6827507,7292312.74171603,6290492.96535882,8251501.02566828,9837571.07600369,10673772.0971044,11640043.6779193,10829085.788954,12427391.7798341,9639793.75730311,11339584.263167,15231226.109118,13238498.6436661,10495685.6082284,16543084.6121666,11530737.3760944,14797537.3276169,12314207.5065201,14906170.5308943,14866467.100526,15042363.856413,12758174.94237,13252470.4039394,12875569.3033365,12572023.3885815,-28925556.4438719,131392535.50508,102466979.061208,25,10,7.94012805154792,80638.2677621961,94361.0401023638,486202.573423971,79132.7360805665,27.7189180692986,45.1387651572738,657157.590397801,784882.289704485,5.2279259436329,7.75800975814017,11158.0419758584,10247.5667919422,0.222381351619586,0.46112300694181,1239.44331536749,2198.52825785562,0.282401144002838
"54",37373992.9521841,42604897.2417173,51081242.2325948,44439130.5167534,44036120.4220496,40653226.8522476,50774658.5564407,47882325.6257086,45889750.9723812,42479260.0671403,48297676.5850327,52713816.0772902,50781889.2568232,51142415.6644875,49859514.423957,49471952.3906827,51246474.9644281,59342153.9928702,62203071.2300616,48469639.3173397,53392703.5441983,63234473.3837445,58269379.6310267,60793599.7117373,53228892.9543409,246830045.506692,223757956.930495,470588002.437186,25,10,8.6711976464454,96757.7943477737,104781.750019165,508892.178114585,80768.2057717614,40.5543922803993,43.3603122369313,634373.30397515,837212.120718415,5.3492508188636,7.56727401082157,11040.1766590847,1818.8654330749,0.302301741502517,0.471766708429921,1423.40812614363,2095.73439526687,0.302365386048437
"55",37213034.4709337,41863953.4998339,38917754.2666374,44031471.0403186,46369793.4031986,42669861.5797853,41504111.1904043,41128129.838354,48970276.6027139,44861663.2057247,49691106.0422139,49324391.8028484,53588338.3917472,48083087.3586763,51905666.3810279,48942294.7541606,48479242.4461637,52848487.1084973,51272950.3728246,52797656.414282,47576287.3332929,52890674.4944127,48821460.365615,52328365.439002,51947567.3735609,267729640.826975,180385368.38657,448115009.213545,25,10,8.60315648574575,89115.7685857917,68093.535922974,461200.379113728,98592.9838289293,38.65519818025,42.7107984536925,531995.594410508,844135.194050566,5.38433154625607,8.86406068896309,11080.2628522233,226.785512820376,0.170439189451893,0.398112248638854,1825.06332494729,1701.07744670166,0.310318644736366
"56",17679580.0454794,23506409.0305625,21476424.8703597,23007220.9027402,21089800.2949285,22195392.5370051,18429077.5888066,20064912.3361099,25964718.7061818,21979963.6218936,22264580.2113063,24183722.9545122,25347700.043928,22466426.5162088,24542687.4742357,26764658.5005043,25752447.1306038,30412809.4174272,31060795.1054567,30295575.8254875,25692888.4932546,26970912.5485956,23840605.4722427,29496217.7281725,27355964.7112154,44922289.3302956,182621357.981278,227543647.311573,25,10,9.67245253108419,80548.6309227529,128629.708914826,472739.685653375,80525.8793432765,25.1652176651512,45.2873802196394,505319.839623625,676932.350874833,6.57028394584206,4.128023351626,11971.5630509171,3432.38252635872,0.24859836200028,0.459149439186704,1018.08227413577,2686.78766560718,0.319330636966261
